Label,ID,Texte
n,1006887931775278976,@KABAAMADOU86 @Footballogue Apparemment nous ne tomberons pas d’accord mais je respecte ton avis ça m’aurais fais plaisirs si le pays était prêt comme tout le monde mais là faut être honnête personne veut du cdm au Maroc depuis 1994 ils essaient.
n,1005096054935736064,@mounir c'est quoi ce clip pour légitimer la censure sur internet
n,1005092747580190976,@mounir @JulienDemeure driving up to thehouse
n,1005087427076284032,"@mounir Entre la haine et la débilité mentale,
que choisir ?"
n,1005086314545533056,"@mounir @frisson2com Comment rester tranquille face à c’est messages , je ne pourrai pas longtemps rester sans réaction."
n,1005080377160098048,"@mounir @BGriveaux Mounir Mahjoubi , moi Fatima Medina, j'ai écris un livre bien. Un livre spirituel, grâce aux encouragements de François Mitterrand en tant qu'un être  en ESPRIT .Lisez-le cela vous changerais."
n,1005070701382992000,"@mounir @Leila_Ghandi comforters forone another."""
n,1005060660361907968,"@mounir Frenchies tend to amuse me...they pretend 2 hunt down hateful comments / the SNs but do not seem 2 be bothered by the far right and alt-right being every day on all the french medias. Furthermore, frenchies don't hesitate to promote #racist #islamophobic and #xenophobic ..."
n,1005060206064267008,"@mounir Le silence et puis une heure après,  ""bonne soirée."""
n,1005052407691271936,@mounir est ce que le fait d'être choquant est forcément un mensonge ?  mais par contre dans la rue c'est dangereux ...sauf si on sait se battre et qu'on aime ça . Quant à toi M. M.  on pense tous les jours à ta remigration ...🙂
n,1005051161508969984,"@mounir J'aime pas, même si c'est de la provoc !"
n,1005046521459601024,@mounir Bonne initiative mais je n'ai pas vu de pancarte concernant le racisme anti-blanc ou le prosélytisme du salafisme qui pourtant est partout sur twitter ...
n,1005033542022254976,@mounir @aymeril Tres bonne campagne.
n,1005031470384247040,@mounir @BGriveaux Le problème est que des gens sont payés pour insulter...
n,1005000167517539968,"@mounir ""Les gays sont tous des sodomites."" 🤣
Bah oui c'est ce qui les caractérise justement. Vous prenez ça pour une insulte mais c'est factuel."
n,1004995390645719040,@mounir @TweetPressFr Vraiment touché de voir que https://t.co/B7PcBPF3sX vend des produits #WooCommerce fictifs !!! https://t.co/KqElX8ALqp
n,1004975836171293056,@mounir Excellente initiative.
n,1004972425182925056,@mounir On partage l'enquête ! Merci @mounir ;)
n,1004970344787137024,"@mounir Je n'arrive pas à comprendre comment certaines personnes peuvent arriver à insulter gratuitement d'autres personnes qu'elles ne connaissent pas juste parce qu'elles ont 1 avis différent. Aujourd'hui, quasiment plus de discussion sans insultes. Je trouve cela affligeant."
n,1004989725671816960,"@camilleorleans @mounir C'est surtout parce qu'ils ne se connaissent pas qu'ils s'insultent.
Après, avec la maturité, certaines deviennent moins agressifs."
n,1004969438649699968,"@mounir @ParisPasRose Y'avait aussi la pancarte suivante

"" les négresses comme @RokhayaDiallo sont interdites à toutes participations à une institution d'état comme par ex un #CNNum..."""
n,1004963025290498048,"@mounir La réaction juste étant d'en rester sourd et aveugle , mais vous préférez les citoyens faible psychologiquement, bête et agressif pour qu'ils ne prennent pas trop de place dans l'échelle sociale, en comprenant qu'il faut lécher des culs pour grimper..."
n,1004950411025972992,@mounir Les chaines de télés Itélé BFMTV font aussi la promotion des populistes en tous genres !!!
n,1004971859639721984,"@LIBERTE46879517 @mounir C'est clair ! Le nombre de propos conspirationnistes ou racistes qui passent à l'aise chez Praud, Ferrari ou Pujadas, Finkielkraut, académicien, est coutumier du fait par exemple."
n,1004949148364427008,@mounir @ParisPasRose J'applique : don't feed the troll ou alors je note juste : c'est un argument pertinent.
n,1004989866688598016,@grdubois @mounir @ParisPasRose Absolument.
n,1004947564632989952,@mounir @ParisPasRose Je trouve que vouloir tout lisser à quelque chose de dangereux. Je suis pour la condamnation mais pas la censure. Nous risquons de glisser vers le totalitarisme de la pensée.
n,1004948049393831936,@strankage @mounir 🙃
n,1004949717988658944,@ParisPasRose @mounir Le probleme que je vois pour expliquer mon point de vue est que ce n'est pas parce vous censurez que cela n'existera plus. Le risque étant que le retour de flamme soit d'autant plus violent.😔j'en suis le premier navré.
n,1005008666817449984,"@strankage @ParisPasRose @mounir Exactement ! Il y a de plus en plus de censure (Twitter et facebook) , ce qui fait bondir en nombre d abonnés des réseaux libres et anonymes comme Vk , gab ou le réseau TOR"
n,1004946854507926016,"@mounir ""Nous jugeons qu'avec ce que nous connaissons (appris, vécu)""
""L'intelligence est la chose la mieux répartie chez l'homme, quoiqu'il en soit pourvu, il a l'impression d'en avoir assez pour juger...""
""Les jugements définissent ce que nous sommes, pas ce que l'autre est... """
n,1004911860620152960,@mounir Il aurait fallu le faire avant
n,1004895328238046976,@mounir to honours whichtheir fathers
n,1004884392463004032,"@mounir @Telenyen24 me so himself.""Her daughter,"
n,1004870125957320960,@mounir @BeaulieuBap de plus en plus cinglés  ces zinzins du genre. .
n,1004800765020515968,@mounir Il faut fermer les comptes de ces personnes qui insultent sur internet @EnMarchePt @Watwam
n,1004797015191113984,"@mounir Je réponds : ""Moi aussi je t'aime 😘 ""
#PaixEtAmourSurTerre 🕊
#UneSeuleTerre 🌍 
#TousHumains"
n,1004785730743422976,@mounir Pas d'algorithmes personnalisants hors-ligne...
n,1004780608193810048,@mounir 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😨
n,1004780264986377984,"@mounir Combien sur les Twitte  mettent leur nom et photo? On arrivera à rien la démocratie est morte depuis longtemps, les responsables ?  Nous par notre comportement .il fallait voter blanc. Le peuple n'a plus la parole."
n,1004947116563811968,"@PATTYCIA1957 @mounir Voter blanc ? Si rien ne vous plaît lancez vous en politique. Le blanc c'est dire ""vous êtes nuls"" sans prendre en main le fait de faire mieux. C'est lâche et ça tue la démocratie. On choisi ou on se présente. (Je retire ce tweet si vous êtes élue locale)"
n,1004960532754062976,"@lautzig @mounir Je suis nulle comme vous dites!! On va voir ou cette dictature du pourcentage vous conduira. La démocratie a été créée pour le diviser et reignier .je ne suis pas lâche, j'essaie de vous ouvrir les yeux. Mais c'est inutile vous préférez ne rien voir. Moi je n'ai rien à gagner."
n,1004963899727376000,"@PATTYCIA1957 @mounir Mais que gagne-t-on avec le vote blanc ? Les nuls sont élus, les râleurs râlent... Bref, status quo. Ça ne peut pas être une solution. Soit on soutient le moins mauvais soit on le remplace. Entre les deux, je ne vois pas."
n,1004965260112072960,"@lautzig @mounir Faisons reconnaître le vote blanc à part entière, nous n'avons pas à choisir entre la peste et le choléra. On  pourra faire tomber les gouvernements, et les obligés à être plus justes. Les pays et le monde ne peuvent plus être gérés comme avant."
n,1004968725752230016,"@PATTYCIA1957 @mounir Au contraire. Je pense qu'il faut interdire le vote blanc. On n'a pas à choisir puisque l'on peut être candidat
 Le courage c'est pas de refuser mais de s'engager. Taka fokon n'est pas un message politique."
n,1004970243159216000,"@lautzig @mounir Vous oubliez que pour être candidat il faut de l'argent et des gens qui croient en ce que vous pensez. Nous vivons dans une désinformation continuelle.vous croyez en vos idées, je comprends, le temps et les années vous montreront la réalité. Bon courage."
n,1004971741263942016,@PATTYCIA1957 @mounir Le vote blanc ne sert que les populistes.
n,1005057069576269952,"@lautzig @mounir Pardon?  Qui fait les populistes? Qui mène la même politique depuis des générations? Regardez l'histoire du monde il n'y a pas de bon systèmes, que de l'hypocrisie qui rendent mauvais les hommes. Il n'y a que les hommes sages qui change le monde."
n,1004971645344386944,@PATTYCIA1957 @mounir Au niveau local il ne faut pas d'argent. Et militer dans des assos c'est gratuit. L'engagement est possible. Le vote blanc ne sert à rien.
n,1004773992094413056,@mounir 👏🏻👏🏻👏🏻👏🏻👏🏻
n,1004773898649554944,@mounir Mais qui a décidé de faire arbitrer ce match par un arbitre marocain ?
n,1004771565555342976,"@mounir Belle opération, très impactante ... 👌
Vous ne seriez pas dans le digital par hasard ? 😉"
n,1004753811309780992,"@mounir @enmarchefr je signale mais ça ne sert à rien: la facho sphère de twitter ne censure jamais, ne supprime jamais! la censure devrait être à priori par mots clefs déjà! le pire étant l'antisémitisme qui dépasse largement toutes les autres formes de racisme et d'harcèlement: dément! honteux."
n,1005108810212631040,@jehangillot @mounir @enmarchefr Les juifs ont une place privilégiée en France. Parfois un acte antisémite (à punir) mais ils sont très loin d'être les premières victimes de discrimination.
n,1004972166494999040,@jehangillot @mounir @enmarchefr Certains ont supprimé leurs tweets racistes suite au faux portrait robot de #Mourmelon
n,1004819590931730048,@jehangillot @mounir @enmarchefr Encore l'antisémitisme??? Ca ne se termine jamais?? Et l'anti musulman? On en parle? Ou on salut juste les propos de Zemmour?   finkielkraut?
n,1004753572691575040,@mounir Monsieur le Secrétaire d'Etat parce que d'être malade est une insulte ? depuis quand ? depuis que certains et certaines ne connaissent ni le dictionnaire de la langue française ni les définitions des mots effectivement !
n,1004964252258590976,"@TELEMEDECINEOCI @mounir Madame La Présidente de la Télémédecine, vous êtes totalement à côté de la plaque et n'avez rien compris. La citation du Secrétaire d'Etat est une réaction d'un passant aux insultes qui se trouvent dans la vidéo, ce n'est pas l'insulte elle même !"
n,1005093916037799936,@MehdiMoudrikah @mounir bien évidemment Monsieur en cette relecture je ne peux qu'approuver vos médisances on est à mon titre sans rien connaître ..... je vous laisse ma place et vous défit surtout d'en faire autant en vous remerciant pour vos commentaires qui ne m'atteignent nullement
n,1005098591008980992,"@TELEMEDECINEOCI @mounir Loin de moi l'idée de dénigrer votre fonction, il y a méprise. Mes propos indiquaient simplement que vous faisiez erreur dans votre appréciation. Je me répète, M.Mahjoubi ne faisait que reprendre une citation extraite de la vidéo qui répondait à une insulte, ne vous méprenez pas."
n,1005102220709376000,@MehdiMoudrikah @TELEMEDECINEOCI @mounir Zarbi 🤔🤔
n,1005102398321373056,@marc_goff @TELEMEDECINEOCI @mounir Plaît-il ?
n,1005102626990641024,@MehdiMoudrikah @TELEMEDECINEOCI @mounir La réaction de la présidente
n,1005103014384946944,@marc_goff @TELEMEDECINEOCI @mounir Effectivement.
n,1004751550076604032,"@mounir @enmarchefr Perso moi je le bloque mais je ne l'empêche pas de s'exprimer. Quand il sera fatigué d'être seul il changera de ton. Vous proposez encore une fois, la répression. Ça rapporte d'avantage. Moins fatiguant. Vite des radars sur le net."
n,1004749400009268992,"@mounir @enmarchefr Si on est dans la vie publique, le fait d’être insulté par des imbéciles fait partie des risques du métier. Faut le prendre avec un sourire."
n,1004747278547149056,"@mounir @Leblogtvnews Eh oui derrière leur clavier ils sont courageux 🤬 c est horrible ce que je lis  concernant des gens connus ou sur des associations effectivement il y a beaucoup de racisme et d homophobie bravo belle initiative "" l effet miroir "" pour certains peut être😲"
n,1004744480786996992,@mounir Moins de haine plus de laine.
n,1004744102850760960,@mounir Pour ma part ça me choque autant sur internet que dans la rue. Je soutiens cette campagne pour une prise de conscience des individus. On ne peut pas tout se permettre caché derrière un écran ou l’insulte de rue gratuite !
n,1004743871274865024,@mounir @MaitenaBiraben Mais c’est pareil sur internet on ne l’accepte pas et les discours sont les mêmes que dans la rues mais sur la toile
n,1004740458432605952,"@mounir Stop à cette haine tout court ! Je veux pas de ça pour mes gamins (que ce soit à l’école, dans la rue, à la TV ou sur internet)"
n,1004739574701142016,@mounir Il faudrait surtout aller plus loin et condamner les politiques à l'origine de ce type de discours. Souvent ça part du politique pour arriver jusqu'au francais moyen. Sarkozy a ouvert la boîte de Pandore concernant les musulmans.
n,1004872863692701952,@abd9l @mounir la fameuse droite décomplexée. J'ai également senti une bascule à ce moment là..
n,1004792739677064960,"@abd9l @mounir Cher @mounir ; Pourquoi la vidéo illustre une situation d'homophobie alors que la mission https://t.co/dmodUYbwqv  exclut l'homophobie pourtant tristement présente sur internet comme le racisme et l'antisémitisme ? Un oubli, une négligence, une volonté ? https://t.co/T7Bdkqt9yr"
h,1005000425978950016,"@homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Les gays sont sodomites pour info, je sais c'est dégueulasse la boîte à caca mais c'est factuel."
n,1005028881039090048,"@Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM ce qui est sodomites c'est votre haine des différences,ce qui est sodomite c'est votre intolérance! ce qu est sodomites c'est votre inculture! il serait temps de vous renseignez, de vous cultivez et de vous instruire ! je vous rassure s'instruire n'est pas une fracture du crâne !"
n,1005065743321501952,"@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Ne répondez pas, signalez le. Plus vite son commentaire sera supprimé, plus vite la haine aura disparu des réseaux sociaux. Ce genre de type ne réagit que derrière un écran."
